city,date,year,quarter,property_type,price_m2,avg_price_m2,med_price_m2,p75_price_m2,p25_price_m2,affordability_ratio
Bonn,2005-01-01,2005,1,single_family,2000.0,,,,,0.17815637340353874
Bonn,2005-01-01,2005,1,single_family,2000.0,,,,,0.22269546675442345
Bonn,2005-01-01,2005,1,single_family,2000.0,,,,,0.12958009033175769
Bonn,2005-04-01,2005,2,single_family,1900.0,,,,,0.17815637340353874
Bonn,2005-04-01,2005,2,single_family,1900.0,,,,,0.22269546675442345
Bonn,2005-04-01,2005,2,single_family,1900.0,,,,,0.12958009033175769
Bonn,2005-07-01,2005,3,single_family,1900.0,,,,,0.17815637340353874
Bonn,2005-07-01,2005,3,single_family,1900.0,,,,,0.22269546675442345
Bonn,2005-07-01,2005,3,single_family,1900.0,,,,,0.12958009033175769
Bonn,2005-10-01,2005,4,single_family,1800.0,,,,,0.17815637340353874
Bonn,2005-10-01,2005,4,single_family,1800.0,,,,,0.22269546675442345
Bonn,2005-10-01,2005,4,single_family,1800.0,,,,,0.12958009033175769
Bonn,2006-01-01,2006,1,single_family,1900.0,,,,,0.20094686625463345
Bonn,2006-01-01,2006,1,single_family,1900.0,,,,,0.2511835828182918
Bonn,2006-01-01,2006,1,single_family,1900.0,,,,,0.14666576224726477
Bonn,2006-04-01,2006,2,single_family,2000.0,,,,,0.20094686625463345
Bonn,2006-04-01,2006,2,single_family,2000.0,,,,,0.2511835828182918
Bonn,2006-04-01,2006,2,single_family,2000.0,,,,,0.14666576224726477
Bonn,2006-07-01,2006,3,single_family,2000.0,,,,,0.20094686625463345
Bonn,2006-07-01,2006,3,single_family,2000.0,,,,,0.2511835828182918
Bonn,2006-07-01,2006,3,single_family,2000.0,,,,,0.14666576224726477
Bonn,2006-10-01,2006,4,single_family,1900.0,,,,,0.20094686625463345
Bonn,2006-10-01,2006,4,single_family,1900.0,,,,,0.2511835828182918
Bonn,2006-10-01,2006,4,single_family,1900.0,,,,,0.14666576224726477
Bonn,2007-01-01,2007,1,single_family,1900.0,,,,,0.19045580644813367
Bonn,2007-01-01,2007,1,single_family,1900.0,,,,,0.23806975806016709
Bonn,2007-01-01,2007,1,single_family,1900.0,,,,,0.14235512104119455
Bonn,2007-04-01,2007,2,single_family,2100.0,,,,,0.19045580644813367
Bonn,2007-04-01,2007,2,single_family,2100.0,,,,,0.23806975806016709
Bonn,2007-04-01,2007,2,single_family,2100.0,,,,,0.14235512104119455
Bonn,2007-07-01,2007,3,single_family,2100.0,,,,,0.19045580644813367
Bonn,2007-07-01,2007,3,single_family,2100.0,,,,,0.23806975806016709
Bonn,2007-07-01,2007,3,single_family,2100.0,,,,,0.14235512104119455
Bonn,2007-10-01,2007,4,single_family,1900.0,,,,,0.19045580644813367
Bonn,2007-10-01,2007,4,single_family,1900.0,,,,,0.23806975806016709
Bonn,2007-10-01,2007,4,single_family,1900.0,,,,,0.14235512104119455
Bonn,2008-01-01,2008,1,single_family,1900.0,,,,,0.18511787231296173
Bonn,2008-01-01,2008,1,single_family,1900.0,,,,,0.2313973403912021
Bonn,2008-01-01,2008,1,single_family,1900.0,,,,,0.14161802297773862
Bonn,2008-04-01,2008,2,single_family,2000.0,,,,,0.18511787231296173
Bonn,2008-04-01,2008,2,single_family,2000.0,,,,,0.2313973403912021
Bonn,2008-04-01,2008,2,single_family,2000.0,,,,,0.14161802297773862
Bonn,2008-07-01,2008,3,single_family,1900.0,,,,,0.18511787231296173
Bonn,2008-07-01,2008,3,single_family,1900.0,,,,,0.2313973403912021
Bonn,2008-07-01,2008,3,single_family,1900.0,,,,,0.14161802297773862
Bonn,2008-10-01,2008,4,single_family,1800.0,,,,,0.18511787231296173
Bonn,2008-10-01,2008,4,single_family,1800.0,,,,,0.2313973403912021
Bonn,2008-10-01,2008,4,single_family,1800.0,,,,,0.14161802297773862
Bonn,2009-01-01,2009,1,single_family,1900.0,,,,,0.19957052196321412
Bonn,2009-01-01,2009,1,single_family,1900.0,,,,,0.24946315245401768
Bonn,2009-01-01,2009,1,single_family,1900.0,,,,,0.15618118116315913
Bonn,2009-04-01,2009,2,single_family,1800.0,,,,,0.19957052196321412
Bonn,2009-04-01,2009,2,single_family,1800.0,,,,,0.24946315245401768
Bonn,2009-04-01,2009,2,single_family,1800.0,,,,,0.15618118116315913
Bonn,2009-07-01,2009,3,single_family,1800.0,,,,,0.19957052196321412
Bonn,2009-07-01,2009,3,single_family,1800.0,,,,,0.24946315245401768
Bonn,2009-07-01,2009,3,single_family,1800.0,,,,,0.15618118116315913
Bonn,2009-10-01,2009,4,single_family,1700.0,,,,,0.19957052196321412
Bonn,2009-10-01,2009,4,single_family,1700.0,,,,,0.24946315245401768
Bonn,2009-10-01,2009,4,single_family,1700.0,,,,,0.15618118116315913
Bonn,2010-01-01,2010,1,single_family,1800.0,,,,,0.19399970331370395
Bonn,2010-01-01,2010,1,single_family,1800.0,,,,,0.24249962914212989
Bonn,2010-01-01,2010,1,single_family,1800.0,,,,,0.1507071273459703
Bonn,2010-04-01,2010,2,single_family,2000.0,,,,,0.19399970331370395
Bonn,2010-04-01,2010,2,single_family,2000.0,,,,,0.24249962914212989
Bonn,2010-04-01,2010,2,single_family,2000.0,,,,,0.1507071273459703
Bonn,2010-07-01,2010,3,single_family,2000.0,,,,,0.19399970331370395
Bonn,2010-07-01,2010,3,single_family,2000.0,,,,,0.24249962914212989
Bonn,2010-07-01,2010,3,single_family,2000.0,,,,,0.1507071273459703
Bonn,2010-10-01,2010,4,single_family,2000.0,,,,,0.19399970331370395
Bonn,2010-10-01,2010,4,single_family,2000.0,,,,,0.24249962914212989
Bonn,2010-10-01,2010,4,single_family,2000.0,,,,,0.1507071273459703
Bonn,2011-01-01,2011,1,single_family,2100.0,,,,,0.19099688095714853
Bonn,2011-01-01,2011,1,single_family,2100.0,,,,,0.23874610119643563
Bonn,2011-01-01,2011,1,single_family,2100.0,,,,,0.14727725123192084
Bonn,2011-04-01,2011,2,single_family,2100.0,,,,,0.19099688095714853
Bonn,2011-04-01,2011,2,single_family,2100.0,,,,,0.23874610119643563
Bonn,2011-04-01,2011,2,single_family,2100.0,,,,,0.14727725123192084
Bonn,2011-07-01,2011,3,single_family,2100.0,,,,,0.19099688095714853
Bonn,2011-07-01,2011,3,single_family,2100.0,,,,,0.23874610119643563
Bonn,2011-07-01,2011,3,single_family,2100.0,,,,,0.14727725123192084
Bonn,2011-10-01,2011,4,single_family,2000.0,,,,,0.19099688095714853
Bonn,2011-10-01,2011,4,single_family,2000.0,,,,,0.23874610119643563
Bonn,2011-10-01,2011,4,single_family,2000.0,,,,,0.14727725123192084
Bonn,2012-01-01,2012,1,single_family,2300.0,8.22,8.06,9.11,7.17,0.19373956321553595
Bonn,2012-01-01,2012,1,single_family,2300.0,8.22,8.06,9.11,7.17,0.2421744540194199
Bonn,2012-01-01,2012,1,single_family,2300.0,8.22,8.06,9.11,7.17,0.14827921472190317
Bonn,2012-01-01,2012,1,single_family,2300.0,8.120000000000001,8.040000000000001,9.0,7.0,0.19373956321553595
Bonn,2012-01-01,2012,1,single_family,2300.0,8.120000000000001,8.040000000000001,9.0,7.0,0.2421744540194199
Bonn,2012-01-01,2012,1,single_family,2300.0,8.120000000000001,8.040000000000001,9.0,7.0,0.14827921472190317
Bonn,2012-01-01,2012,1,single_family,2300.0,8.44,8.23,9.38,7.3500000000000005,0.19373956321553595
Bonn,2012-01-01,2012,1,single_family,2300.0,8.44,8.23,9.38,7.3500000000000005,0.2421744540194199
Bonn,2012-01-01,2012,1,single_family,2300.0,8.44,8.23,9.38,7.3500000000000005,0.14827921472190317
Bonn,2012-01-01,2012,1,single_family,2300.0,8.290000000000001,8.13,9.17,7.23,0.19373956321553595
Bonn,2012-01-01,2012,1,single_family,2300.0,8.290000000000001,8.13,9.17,7.23,0.2421744540194199
Bonn,2012-01-01,2012,1,single_family,2300.0,8.290000000000001,8.13,9.17,7.23,0.14827921472190317
Bonn,2012-04-01,2012,2,single_family,2300.0,8.32,8.11,9.34,7.23,0.19373956321553595
Bonn,2012-04-01,2012,2,single_family,2300.0,8.32,8.11,9.34,7.23,0.2421744540194199
Bonn,2012-04-01,2012,2,single_family,2300.0,8.32,8.11,9.34,7.23,0.14827921472190317
Bonn,2012-04-01,2012,2,single_family,2300.0,8.4,8.24,9.43,7.3100000000000005,0.19373956321553595
Bonn,2012-04-01,2012,2,single_family,2300.0,8.4,8.24,9.43,7.3100000000000005,0.2421744540194199
Bonn,2012-04-01,2012,2,single_family,2300.0,8.4,8.24,9.43,7.3100000000000005,0.14827921472190317
Bonn,2012-04-01,2012,2,single_family,2300.0,8.56,8.35,9.73,7.42,0.19373956321553595
Bonn,2012-04-01,2012,2,single_family,2300.0,8.56,8.35,9.73,7.42,0.2421744540194199
Bonn,2012-04-01,2012,2,single_family,2300.0,8.56,8.35,9.73,7.42,0.14827921472190317
Bonn,2012-04-01,2012,2,single_family,2300.0,8.45,8.26,9.5,7.34,0.19373956321553595
Bonn,2012-04-01,2012,2,single_family,2300.0,8.45,8.26,9.5,7.34,0.2421744540194199
Bonn,2012-04-01,2012,2,single_family,2300.0,8.45,8.26,9.5,7.34,0.14827921472190317
Bonn,2012-07-01,2012,3,single_family,2500.0,8.55,8.45,9.52,7.37,0.19373956321553595
Bonn,2012-07-01,2012,3,single_family,2500.0,8.55,8.45,9.52,7.37,0.2421744540194199
Bonn,2012-07-01,2012,3,single_family,2500.0,8.55,8.45,9.52,7.37,0.14827921472190317
Bonn,2012-07-01,2012,3,single_family,2500.0,8.68,8.4,9.78,7.57,0.19373956321553595
Bonn,2012-07-01,2012,3,single_family,2500.0,8.68,8.4,9.78,7.57,0.2421744540194199
Bonn,2012-07-01,2012,3,single_family,2500.0,8.68,8.4,9.78,7.57,0.14827921472190317
Bonn,2012-07-01,2012,3,single_family,2500.0,8.63,8.48,9.620000000000001,7.57,0.19373956321553595
Bonn,2012-07-01,2012,3,single_family,2500.0,8.63,8.48,9.620000000000001,7.57,0.2421744540194199
Bonn,2012-07-01,2012,3,single_family,2500.0,8.63,8.48,9.620000000000001,7.57,0.14827921472190317
Bonn,2012-07-01,2012,3,single_family,2500.0,8.59,8.46,9.6,7.46,0.19373956321553595
Bonn,2012-07-01,2012,3,single_family,2500.0,8.59,8.46,9.6,7.46,0.2421744540194199
Bonn,2012-07-01,2012,3,single_family,2500.0,8.59,8.46,9.6,7.46,0.14827921472190317
Bonn,2012-10-01,2012,4,single_family,2300.0,8.43,8.27,9.44,7.2700000000000005,0.19373956321553595
Bonn,2012-10-01,2012,4,single_family,2300.0,8.43,8.27,9.44,7.2700000000000005,0.2421744540194199
Bonn,2012-10-01,2012,4,single_family,2300.0,8.43,8.27,9.44,7.2700000000000005,0.14827921472190317
Bonn,2012-10-01,2012,4,single_family,2300.0,8.33,8.25,9.41,7.22,0.19373956321553595
Bonn,2012-10-01,2012,4,single_family,2300.0,8.33,8.25,9.41,7.22,0.2421744540194199
Bonn,2012-10-01,2012,4,single_family,2300.0,8.33,8.25,9.41,7.22,0.14827921472190317
Bonn,2012-10-01,2012,4,single_family,2300.0,8.52,8.36,9.56,7.49,0.19373956321553595
Bonn,2012-10-01,2012,4,single_family,2300.0,8.52,8.36,9.56,7.49,0.2421744540194199
Bonn,2012-10-01,2012,4,single_family,2300.0,8.52,8.36,9.56,7.49,0.14827921472190317
Bonn,2012-10-01,2012,4,single_family,2300.0,8.43,8.3,9.47,7.32,0.19373956321553595
Bonn,2012-10-01,2012,4,single_family,2300.0,8.43,8.3,9.47,7.32,0.2421744540194199
Bonn,2012-10-01,2012,4,single_family,2300.0,8.43,8.3,9.47,7.32,0.14827921472190317
Bonn,2013-01-01,2013,1,single_family,2300.0,8.61,8.5,9.78,7.42,0.17955450548419452
Bonn,2013-01-01,2013,1,single_family,2300.0,8.61,8.5,9.78,7.42,0.22444313185524312
Bonn,2013-01-01,2013,1,single_family,2300.0,8.61,8.5,9.78,7.42,0.12739057891618438
Bonn,2013-01-01,2013,1,single_family,2300.0,8.8,8.73,10.0,7.73,0.17955450548419452
Bonn,2013-01-01,2013,1,single_family,2300.0,8.8,8.73,10.0,7.73,0.22444313185524312
Bonn,2013-01-01,2013,1,single_family,2300.0,8.8,8.73,10.0,7.73,0.12739057891618438
Bonn,2013-01-01,2013,1,single_family,2300.0,8.61,8.5,9.57,7.58,0.17955450548419452
Bonn,2013-01-01,2013,1,single_family,2300.0,8.61,8.5,9.57,7.58,0.22444313185524312
Bonn,2013-01-01,2013,1,single_family,2300.0,8.61,8.5,9.57,7.58,0.12739057891618438
Bonn,2013-01-01,2013,1,single_family,2300.0,8.67,8.57,9.78,7.5600000000000005,0.17955450548419452
Bonn,2013-01-01,2013,1,single_family,2300.0,8.67,8.57,9.78,7.5600000000000005,0.22444313185524312
Bonn,2013-01-01,2013,1,single_family,2300.0,8.67,8.57,9.78,7.5600000000000005,0.12739057891618438
Bonn,2013-04-01,2013,2,single_family,2400.0,8.61,8.5,9.76,7.46,0.17955450548419452
Bonn,2013-04-01,2013,2,single_family,2400.0,8.61,8.5,9.76,7.46,0.22444313185524312
Bonn,2013-04-01,2013,2,single_family,2400.0,8.61,8.5,9.76,7.46,0.12739057891618438
Bonn,2013-04-01,2013,2,single_family,2400.0,8.71,8.55,9.86,7.57,0.17955450548419452
Bonn,2013-04-01,2013,2,single_family,2400.0,8.71,8.55,9.86,7.57,0.22444313185524312
Bonn,2013-04-01,2013,2,single_family,2400.0,8.71,8.55,9.86,7.57,0.12739057891618438
Bonn,2013-04-01,2013,2,single_family,2400.0,8.55,8.42,9.41,7.46,0.17955450548419452
Bonn,2013-04-01,2013,2,single_family,2400.0,8.55,8.42,9.41,7.46,0.22444313185524312
Bonn,2013-04-01,2013,2,single_family,2400.0,8.55,8.42,9.41,7.46,0.12739057891618438
Bonn,2013-04-01,2013,2,single_family,2400.0,8.63,8.5,9.74,7.5,0.17955450548419452
Bonn,2013-04-01,2013,2,single_family,2400.0,8.63,8.5,9.74,7.5,0.22444313185524312
Bonn,2013-04-01,2013,2,single_family,2400.0,8.63,8.5,9.74,7.5,0.12739057891618438
Bonn,2013-07-01,2013,3,single_family,2400.0,8.53,8.33,9.6,7.42,0.17955450548419452
Bonn,2013-07-01,2013,3,single_family,2400.0,8.53,8.33,9.6,7.42,0.22444313185524312
Bonn,2013-07-01,2013,3,single_family,2400.0,8.53,8.33,9.6,7.42,0.12739057891618438
Bonn,2013-07-01,2013,3,single_family,2400.0,8.5,8.27,9.59,7.43,0.17955450548419452
Bonn,2013-07-01,2013,3,single_family,2400.0,8.5,8.27,9.59,7.43,0.22444313185524312
Bonn,2013-07-01,2013,3,single_family,2400.0,8.5,8.27,9.59,7.43,0.12739057891618438
Bonn,2013-07-01,2013,3,single_family,2400.0,8.57,8.24,9.55,7.390000000000001,0.17955450548419452
Bonn,2013-07-01,2013,3,single_family,2400.0,8.57,8.24,9.55,7.390000000000001,0.22444313185524312
Bonn,2013-07-01,2013,3,single_family,2400.0,8.57,8.24,9.55,7.390000000000001,0.12739057891618438
Bonn,2013-07-01,2013,3,single_family,2400.0,8.540000000000001,8.3,9.59,7.41,0.17955450548419452
Bonn,2013-07-01,2013,3,single_family,2400.0,8.540000000000001,8.3,9.59,7.41,0.22444313185524312
Bonn,2013-07-01,2013,3,single_family,2400.0,8.540000000000001,8.3,9.59,7.41,0.12739057891618438
Bonn,2013-10-01,2013,4,single_family,2400.0,8.57,8.41,9.5,7.46,0.17955450548419452
Bonn,2013-10-01,2013,4,single_family,2400.0,8.57,8.41,9.5,7.46,0.22444313185524312
Bonn,2013-10-01,2013,4,single_family,2400.0,8.57,8.41,9.5,7.46,0.12739057891618438
Bonn,2013-10-01,2013,4,single_family,2400.0,8.49,8.33,9.5,7.3100000000000005,0.17955450548419452
Bonn,2013-10-01,2013,4,single_family,2400.0,8.49,8.33,9.5,7.3100000000000005,0.22444313185524312
Bonn,2013-10-01,2013,4,single_family,2400.0,8.49,8.33,9.5,7.3100000000000005,0.12739057891618438
Bonn,2013-10-01,2013,4,single_family,2400.0,8.68,8.51,9.78,7.5600000000000005,0.17955450548419452
Bonn,2013-10-01,2013,4,single_family,2400.0,8.68,8.51,9.78,7.5600000000000005,0.22444313185524312
Bonn,2013-10-01,2013,4,single_family,2400.0,8.68,8.51,9.78,7.5600000000000005,0.12739057891618438
Bonn,2013-10-01,2013,4,single_family,2400.0,8.58,8.41,9.52,7.44,0.17955450548419452
Bonn,2013-10-01,2013,4,single_family,2400.0,8.58,8.41,9.52,7.44,0.22444313185524312
Bonn,2013-10-01,2013,4,single_family,2400.0,8.58,8.41,9.52,7.44,0.12739057891618438
Bonn,2014-01-01,2014,1,single_family,2500.0,8.85,8.64,10.0,7.84,0.18482800438643848
Bonn,2014-01-01,2014,1,single_family,2500.0,8.85,8.64,10.0,7.84,0.2310350054830482
Bonn,2014-01-01,2014,1,single_family,2500.0,8.85,8.64,10.0,7.84,0.14205424575602027
Bonn,2014-01-01,2014,1,single_family,2500.0,8.83,8.700000000000001,9.93,7.76,0.18482800438643848
Bonn,2014-01-01,2014,1,single_family,2500.0,8.83,8.700000000000001,9.93,7.76,0.2310350054830482
Bonn,2014-01-01,2014,1,single_family,2500.0,8.83,8.700000000000001,9.93,7.76,0.14205424575602027
Bonn,2014-01-01,2014,1,single_family,2500.0,8.82,8.75,9.78,7.67,0.18482800438643848
Bonn,2014-01-01,2014,1,single_family,2500.0,8.82,8.75,9.78,7.67,0.2310350054830482
Bonn,2014-01-01,2014,1,single_family,2500.0,8.82,8.75,9.78,7.67,0.14205424575602027
Bonn,2014-01-01,2014,1,single_family,2500.0,8.83,8.73,9.86,7.73,0.18482800438643848
Bonn,2014-01-01,2014,1,single_family,2500.0,8.83,8.73,9.86,7.73,0.2310350054830482
Bonn,2014-01-01,2014,1,single_family,2500.0,8.83,8.73,9.86,7.73,0.14205424575602027
Bonn,2014-04-01,2014,2,single_family,2500.0,8.790000000000001,8.61,10.0,7.640000000000001,0.18482800438643848
Bonn,2014-04-01,2014,2,single_family,2500.0,8.790000000000001,8.61,10.0,7.640000000000001,0.2310350054830482
Bonn,2014-04-01,2014,2,single_family,2500.0,8.790000000000001,8.61,10.0,7.640000000000001,0.14205424575602027
Bonn,2014-04-01,2014,2,single_family,2500.0,8.71,8.53,9.77,7.5,0.18482800438643848
Bonn,2014-04-01,2014,2,single_family,2500.0,8.71,8.53,9.77,7.5,0.2310350054830482
Bonn,2014-04-01,2014,2,single_family,2500.0,8.71,8.53,9.77,7.5,0.14205424575602027
Bonn,2014-04-01,2014,2,single_family,2500.0,8.83,8.71,9.98,7.74,0.18482800438643848
Bonn,2014-04-01,2014,2,single_family,2500.0,8.83,8.71,9.98,7.74,0.2310350054830482
Bonn,2014-04-01,2014,2,single_family,2500.0,8.83,8.71,9.98,7.74,0.14205424575602027
Bonn,2014-04-01,2014,2,single_family,2500.0,8.77,8.620000000000001,9.870000000000001,7.63,0.18482800438643848
Bonn,2014-04-01,2014,2,single_family,2500.0,8.77,8.620000000000001,9.870000000000001,7.63,0.2310350054830482
Bonn,2014-04-01,2014,2,single_family,2500.0,8.77,8.620000000000001,9.870000000000001,7.63,0.14205424575602027
Bonn,2014-07-01,2014,3,single_family,2600.0,8.77,8.61,9.8,7.7,0.18482800438643848
Bonn,2014-07-01,2014,3,single_family,2600.0,8.77,8.61,9.8,7.7,0.2310350054830482
Bonn,2014-07-01,2014,3,single_family,2600.0,8.77,8.61,9.8,7.7,0.14205424575602027
Bonn,2014-07-01,2014,3,single_family,2600.0,8.92,8.78,9.88,8.0,0.18482800438643848
Bonn,2014-07-01,2014,3,single_family,2600.0,8.92,8.78,9.88,8.0,0.2310350054830482
Bonn,2014-07-01,2014,3,single_family,2600.0,8.92,8.78,9.88,8.0,0.14205424575602027
Bonn,2014-07-01,2014,3,single_family,2600.0,8.97,8.75,10.0,7.78,0.18482800438643848
Bonn,2014-07-01,2014,3,single_family,2600.0,8.97,8.75,10.0,7.78,0.2310350054830482
Bonn,2014-07-01,2014,3,single_family,2600.0,8.97,8.75,10.0,7.78,0.14205424575602027
Bonn,2014-07-01,2014,3,single_family,2600.0,8.88,8.73,9.94,7.82,0.18482800438643848
Bonn,2014-07-01,2014,3,single_family,2600.0,8.88,8.73,9.94,7.82,0.2310350054830482
Bonn,2014-07-01,2014,3,single_family,2600.0,8.88,8.73,9.94,7.82,0.14205424575602027
Bonn,2014-10-01,2014,4,single_family,2600.0,8.99,8.85,10.03,7.8,0.18482800438643848
Bonn,2014-10-01,2014,4,single_family,2600.0,8.99,8.85,10.03,7.8,0.2310350054830482
Bonn,2014-10-01,2014,4,single_family,2600.0,8.99,8.85,10.03,7.8,0.14205424575602027
Bonn,2014-10-01,2014,4,single_family,2600.0,8.94,8.61,10.0,7.640000000000001,0.18482800438643848
Bonn,2014-10-01,2014,4,single_family,2600.0,8.94,8.61,10.0,7.640000000000001,0.2310350054830482
Bonn,2014-10-01,2014,4,single_family,2600.0,8.94,8.61,10.0,7.640000000000001,0.14205424575602027
Bonn,2014-10-01,2014,4,single_family,2600.0,9.06,8.85,10.0,7.91,0.18482800438643848
Bonn,2014-10-01,2014,4,single_family,2600.0,9.06,8.85,10.0,7.91,0.2310350054830482
Bonn,2014-10-01,2014,4,single_family,2600.0,9.06,8.85,10.0,7.91,0.14205424575602027
Bonn,2014-10-01,2014,4,single_family,2600.0,8.99,8.790000000000001,10.0,7.78,0.18482800438643848
Bonn,2014-10-01,2014,4,single_family,2600.0,8.99,8.790000000000001,10.0,7.78,0.2310350054830482
Bonn,2014-10-01,2014,4,single_family,2600.0,8.99,8.790000000000001,10.0,7.78,0.14205424575602027
Bonn,2015-01-01,2015,1,single_family,2300.0,9.07,8.9,10.0,7.890000000000001,0.1909401663442603
Bonn,2015-01-01,2015,1,single_family,2300.0,9.07,8.9,10.0,7.890000000000001,0.23867520793032532
Bonn,2015-01-01,2015,1,single_family,2300.0,9.07,8.9,10.0,7.890000000000001,0.1420629543110514
Bonn,2015-01-01,2015,1,single_family,2300.0,8.98,8.72,10.0,7.8,0.1909401663442603
Bonn,2015-01-01,2015,1,single_family,2300.0,8.98,8.72,10.0,7.8,0.23867520793032532
Bonn,2015-01-01,2015,1,single_family,2300.0,8.98,8.72,10.0,7.8,0.1420629543110514
Bonn,2015-01-01,2015,1,single_family,2300.0,8.950000000000001,8.72,10.0,7.8,0.1909401663442603
Bonn,2015-01-01,2015,1,single_family,2300.0,8.950000000000001,8.72,10.0,7.8,0.23867520793032532
Bonn,2015-01-01,2015,1,single_family,2300.0,8.950000000000001,8.72,10.0,7.8,0.1420629543110514
Bonn,2015-01-01,2015,1,single_family,2300.0,9.0,8.77,10.0,7.83,0.1909401663442603
Bonn,2015-01-01,2015,1,single_family,2300.0,9.0,8.77,10.0,7.83,0.23867520793032532
Bonn,2015-01-01,2015,1,single_family,2300.0,9.0,8.77,10.0,7.83,0.1420629543110514
Bonn,2015-04-01,2015,2,single_family,2800.0,9.23,9.02,10.27,8.0,0.1909401663442603
Bonn,2015-04-01,2015,2,single_family,2800.0,9.23,9.02,10.27,8.0,0.23867520793032532
Bonn,2015-04-01,2015,2,single_family,2800.0,9.23,9.02,10.27,8.0,0.1420629543110514
Bonn,2015-04-01,2015,2,single_family,2800.0,8.97,8.89,10.0,7.890000000000001,0.1909401663442603
Bonn,2015-04-01,2015,2,single_family,2800.0,8.97,8.89,10.0,7.890000000000001,0.23867520793032532
Bonn,2015-04-01,2015,2,single_family,2800.0,8.97,8.89,10.0,7.890000000000001,0.1420629543110514
Bonn,2015-04-01,2015,2,single_family,2800.0,9.07,8.83,10.0,7.95,0.1909401663442603
Bonn,2015-04-01,2015,2,single_family,2800.0,9.07,8.83,10.0,7.95,0.23867520793032532
Bonn,2015-04-01,2015,2,single_family,2800.0,9.07,8.83,10.0,7.95,0.1420629543110514
Bonn,2015-04-01,2015,2,single_family,2800.0,9.09,8.950000000000001,10.0,7.97,0.1909401663442603
Bonn,2015-04-01,2015,2,single_family,2800.0,9.09,8.950000000000001,10.0,7.97,0.23867520793032532
Bonn,2015-04-01,2015,2,single_family,2800.0,9.09,8.950000000000001,10.0,7.97,0.1420629543110514
Bonn,2015-07-01,2015,3,single_family,2500.0,9.18,9.0,10.200000000000001,8.02,0.1909401663442603
Bonn,2015-07-01,2015,3,single_family,2500.0,9.18,9.0,10.200000000000001,8.02,0.23867520793032532
Bonn,2015-07-01,2015,3,single_family,2500.0,9.18,9.0,10.200000000000001,8.02,0.1420629543110514
Bonn,2015-07-01,2015,3,single_family,2500.0,9.22,9.06,10.19,8.040000000000001,0.1909401663442603
Bonn,2015-07-01,2015,3,single_family,2500.0,9.22,9.06,10.19,8.040000000000001,0.23867520793032532
Bonn,2015-07-01,2015,3,single_family,2500.0,9.22,9.06,10.19,8.040000000000001,0.1420629543110514
Bonn,2015-07-01,2015,3,single_family,2500.0,9.290000000000001,9.0,10.44,8.0,0.1909401663442603
Bonn,2015-07-01,2015,3,single_family,2500.0,9.290000000000001,9.0,10.44,8.0,0.23867520793032532
Bonn,2015-07-01,2015,3,single_family,2500.0,9.290000000000001,9.0,10.44,8.0,0.1420629543110514
Bonn,2015-07-01,2015,3,single_family,2500.0,9.23,9.02,10.290000000000001,8.0,0.1909401663442603
Bonn,2015-07-01,2015,3,single_family,2500.0,9.23,9.02,10.290000000000001,8.0,0.23867520793032532
Bonn,2015-07-01,2015,3,single_family,2500.0,9.23,9.02,10.290000000000001,8.0,0.1420629543110514
Bonn,2015-10-01,2015,4,single_family,2500.0,9.09,8.93,10.0,7.8500000000000005,0.1909401663442603
Bonn,2015-10-01,2015,4,single_family,2500.0,9.09,8.93,10.0,7.8500000000000005,0.23867520793032532
Bonn,2015-10-01,2015,4,single_family,2500.0,9.09,8.93,10.0,7.8500000000000005,0.1420629543110514
Bonn,2015-10-01,2015,4,single_family,2500.0,8.99,8.83,10.0,7.930000000000001,0.1909401663442603
Bonn,2015-10-01,2015,4,single_family,2500.0,8.99,8.83,10.0,7.930000000000001,0.23867520793032532
Bonn,2015-10-01,2015,4,single_family,2500.0,8.99,8.83,10.0,7.930000000000001,0.1420629543110514
Bonn,2015-10-01,2015,4,single_family,2500.0,8.96,8.69,9.92,7.79,0.1909401663442603
Bonn,2015-10-01,2015,4,single_family,2500.0,8.96,8.69,9.92,7.79,0.23867520793032532
Bonn,2015-10-01,2015,4,single_family,2500.0,8.96,8.69,9.92,7.79,0.1420629543110514
Bonn,2015-10-01,2015,4,single_family,2500.0,9.02,8.83,10.0,7.84,0.1909401663442603
Bonn,2015-10-01,2015,4,single_family,2500.0,9.02,8.83,10.0,7.84,0.23867520793032532
Bonn,2015-10-01,2015,4,single_family,2500.0,9.02,8.83,10.0,7.84,0.1420629543110514
Bonn,2016-01-01,2016,1,single_family,2700.0,9.120000000000001,8.89,10.0,7.890000000000001,0.1900641659991268
Bonn,2016-01-01,2016,1,single_family,2700.0,9.120000000000001,8.89,10.0,7.890000000000001,0.2375802074989085
Bonn,2016-01-01,2016,1,single_family,2700.0,9.120000000000001,8.89,10.0,7.890000000000001,0.141282463355558
Bonn,2016-01-01,2016,1,single_family,2700.0,9.35,9.040000000000001,10.44,8.1,0.1900641659991268
Bonn,2016-01-01,2016,1,single_family,2700.0,9.35,9.040000000000001,10.44,8.1,0.2375802074989085
Bonn,2016-01-01,2016,1,single_family,2700.0,9.35,9.040000000000001,10.44,8.1,0.141282463355558
Bonn,2016-01-01,2016,1,single_family,2700.0,9.24,9.0,10.21,7.97,0.1900641659991268
Bonn,2016-01-01,2016,1,single_family,2700.0,9.24,9.0,10.21,7.97,0.2375802074989085
Bonn,2016-01-01,2016,1,single_family,2700.0,9.24,9.0,10.21,7.97,0.141282463355558
