city,date,year,quarter,property_type,price_m2
Rhein-Erft-Kreis,2014-10-01,2014,4,apartment,1800.0
Rhein-Erft-Kreis,2015-01-01,2015,1,apartment,1700.0
Rhein-Erft-Kreis,2015-04-01,2015,2,apartment,1900.0
Rhein-Erft-Kreis,2015-07-01,2015,3,apartment,1900.0
Rhein-Erft-Kreis,2015-10-01,2015,4,apartment,1800.0
Rhein-Erft-Kreis,2016-01-01,2016,1,apartment,1900.0
Rhein-Erft-Kreis,2016-04-01,2016,2,apartment,2000.0
Rhein-Erft-Kreis,2016-07-01,2016,3,apartment,2000.0
Rhein-Erft-Kreis,2016-10-01,2016,4,apartment,1900.0
Rhein-Erft-Kreis,2017-01-01,2017,1,apartment,1900.0
Rhein-Erft-Kreis,2017-04-01,2017,2,apartment,1800.0
Rhein-Erft-Kreis,2017-07-01,2017,3,apartment,2000.0
Rhein-Erft-Kreis,2017-10-01,2017,4,apartment,2000.0
Rhein-Erft-Kreis,2018-01-01,2018,1,apartment,2200.0
Rhein-Erft-Kreis,2018-04-01,2018,2,apartment,2300.0
Rhein-Erft-Kreis,2018-07-01,2018,3,apartment,2400.0
Rhein-Erft-Kreis,2018-10-01,2018,4,apartment,2300.0
Rhein-Erft-Kreis,2019-01-01,2019,1,apartment,2400.0
Rhein-Erft-Kreis,2019-04-01,2019,2,apartment,2400.0
Rhein-Erft-Kreis,2019-07-01,2019,3,apartment,2700.0
Rhein-Erft-Kreis,2019-10-01,2019,4,apartment,2600.0
Rhein-Erft-Kreis,2020-01-01,2020,1,apartment,2800.0
Rhein-Erft-Kreis,2020-04-01,2020,2,apartment,2800.0
Rhein-Erft-Kreis,2020-07-01,2020,3,apartment,3000.0
Rhein-Erft-Kreis,2020-10-01,2020,4,apartment,3000.0
Rhein-Erft-Kreis,2021-01-01,2021,1,apartment,3400.0
Rhein-Erft-Kreis,2021-04-01,2021,2,apartment,3600.0
Rhein-Erft-Kreis,2021-07-01,2021,3,apartment,3500.0
Rhein-Erft-Kreis,2021-10-01,2021,4,apartment,3600.0
Rhein-Erft-Kreis,2022-01-01,2022,1,apartment,3400.0
Rhein-Erft-Kreis,2022-04-01,2022,2,apartment,3500.0
Rhein-Erft-Kreis,2022-07-01,2022,3,apartment,3900.0
Rhein-Erft-Kreis,2022-10-01,2022,4,apartment,3300.0
Rhein-Erft-Kreis,2023-01-01,2023,1,apartment,3100.0
Rhein-Erft-Kreis,2023-04-01,2023,2,apartment,3200.0
Rhein-Erft-Kreis,2023-07-01,2023,3,apartment,3400.0
Rhein-Erft-Kreis,2023-10-01,2023,4,apartment,3200.0
Rhein-Erft-Kreis,2024-01-01,2024,1,apartment,3100.0
Rhein-Erft-Kreis,2024-04-01,2024,2,apartment,3100.0
Rhein-Erft-Kreis,2024-07-01,2024,3,apartment,3500.0
Rhein-Erft-Kreis,2024-10-01,2024,4,apartment,3600.0
Leipzig,2014-01-01,2014,1,single_family,1500.0
Leipzig,2014-04-01,2014,2,single_family,1500.0
Leipzig,2014-07-01,2014,3,single_family,1700.0
Leipzig,2014-10-01,2014,4,single_family,1700.0
Leipzig,2015-01-01,2015,1,single_family,1600.0
Leipzig,2015-04-01,2015,2,single_family,1700.0
Leipzig,2015-07-01,2015,3,single_family,1800.0
Leipzig,2015-10-01,2015,4,single_family,1700.0
Leipzig,2016-01-01,2016,1,single_family,1800.0
Leipzig,2016-04-01,2016,2,single_family,1800.0
Leipzig,2016-07-01,2016,3,single_family,2000.0
Leipzig,2016-10-01,2016,4,single_family,1900.0
Leipzig,2017-01-01,2017,1,single_family,2100.0
Leipzig,2017-04-01,2017,2,single_family,2300.0
Leipzig,2017-07-01,2017,3,single_family,2200.0
Leipzig,2017-10-01,2017,4,single_family,2300.0
Leipzig,2018-01-01,2018,1,single_family,2300.0
Leipzig,2018-04-01,2018,2,single_family,2600.0
Leipzig,2018-07-01,2018,3,single_family,2500.0
Leipzig,2018-10-01,2018,4,single_family,2600.0
Leipzig,2019-01-01,2019,1,single_family,2600.0
Leipzig,2019-04-01,2019,2,single_family,2600.0
Leipzig,2019-07-01,2019,3,single_family,2700.0
Leipzig,2019-10-01,2019,4,single_family,3000.0
Leipzig,2020-01-01,2020,1,single_family,3100.0
Leipzig,2020-04-01,2020,2,single_family,3100.0
Leipzig,2020-07-01,2020,3,single_family,3300.0
Leipzig,2020-10-01,2020,4,single_family,3200.0
Leipzig,2021-01-01,2021,1,single_family,3300.0
Leipzig,2021-04-01,2021,2,single_family,3400.0
Leipzig,2021-07-01,2021,3,single_family,3700.0
Leipzig,2021-10-01,2021,4,single_family,3500.0
Leipzig,2022-01-01,2022,1,single_family,3600.0
Leipzig,2022-04-01,2022,2,single_family,3700.0
Leipzig,2022-07-01,2022,3,single_family,3600.0
Leipzig,2022-10-01,2022,4,single_family,3500.0
Leipzig,2023-01-01,2023,1,single_family,3300.0
Leipzig,2023-04-01,2023,2,single_family,3200.0
Leipzig,2023-07-01,2023,3,single_family,3100.0
Leipzig,2023-10-01,2023,4,single_family,3100.0
Leipzig,2024-01-01,2024,1,single_family,3100.0
Leipzig,2024-04-01,2024,2,single_family,3200.0
Leipzig,2024-07-01,2024,3,single_family,3200.0
Leipzig,2024-10-01,2024,4,single_family,3100.0
Leipzig,2014-01-01,2014,1,apartment,1900.0
Leipzig,2014-04-01,2014,2,apartment,2000.0
Leipzig,2014-07-01,2014,3,apartment,2200.0
Leipzig,2014-10-01,2014,4,apartment,2700.0
Leipzig,2015-01-01,2015,1,apartment,2100.0
Leipzig,2015-04-01,2015,2,apartment,2300.0
Leipzig,2015-07-01,2015,3,apartment,2600.0
Leipzig,2015-10-01,2015,4,apartment,2500.0
Leipzig,2016-01-01,2016,1,apartment,2300.0
Leipzig,2016-04-01,2016,2,apartment,2200.0
Leipzig,2016-07-01,2016,3,apartment,2300.0
Leipzig,2016-10-01,2016,4,apartment,2700.0
Leipzig,2017-01-01,2017,1,apartment,2400.0
Leipzig,2017-04-01,2017,2,apartment,2500.0
Leipzig,2017-07-01,2017,3,apartment,2400.0
Leipzig,2017-10-01,2017,4,apartment,2400.0
Leipzig,2018-01-01,2018,1,apartment,2000.0
Leipzig,2018-04-01,2018,2,apartment,2200.0
Leipzig,2018-07-01,2018,3,apartment,2300.0
Leipzig,2018-10-01,2018,4,apartment,2600.0
Leipzig,2019-01-01,2019,1,apartment,2400.0
Leipzig,2019-04-01,2019,2,apartment,2400.0
Leipzig,2019-07-01,2019,3,apartment,2600.0
Leipzig,2019-10-01,2019,4,apartment,2900.0
Leipzig,2020-01-01,2020,1,apartment,2700.0
Leipzig,2020-04-01,2020,2,apartment,2800.0
Leipzig,2020-07-01,2020,3,apartment,2700.0
Leipzig,2020-10-01,2020,4,apartment,3200.0
Leipzig,2021-01-01,2021,1,apartment,3100.0
Leipzig,2021-04-01,2021,2,apartment,3100.0
Leipzig,2021-07-01,2021,3,apartment,3400.0
Leipzig,2021-10-01,2021,4,apartment,3600.0
Leipzig,2022-01-01,2022,1,apartment,3400.0
Leipzig,2022-04-01,2022,2,apartment,3500.0
Leipzig,2022-07-01,2022,3,apartment,3600.0
Leipzig,2022-10-01,2022,4,apartment,3500.0
Leipzig,2023-01-01,2023,1,apartment,3100.0
Leipzig,2023-04-01,2023,2,apartment,3400.0
Leipzig,2023-07-01,2023,3,apartment,3300.0
Leipzig,2023-10-01,2023,4,apartment,3600.0
Leipzig,2024-01-01,2024,1,apartment,3200.0
Leipzig,2024-04-01,2024,2,apartment,3200.0
Leipzig,2024-07-01,2024,3,apartment,3300.0
Leipzig,2024-10-01,2024,4,apartment,3400.0
Leipzig,2014-01-01,2014,1,multi_family,600.0
Leipzig,2014-04-01,2014,2,multi_family,600.0
Leipzig,2014-07-01,2014,3,multi_family,700.0
Leipzig,2014-10-01,2014,4,multi_family,700.0
Leipzig,2015-01-01,2015,1,multi_family,800.0
Leipzig,2015-04-01,2015,2,multi_family,800.0
Leipzig,2015-07-01,2015,3,multi_family,900.0
Leipzig,2015-10-01,2015,4,multi_family,900.0
Leipzig,2016-01-01,2016,1,multi_family,1000.0
Leipzig,2016-04-01,2016,2,multi_family,1100.0
Leipzig,2016-07-01,2016,3,multi_family,1100.0
Leipzig,2016-10-01,2016,4,multi_family,1200.0
Leipzig,2017-01-01,2017,1,multi_family,1300.0
Leipzig,2017-04-01,2017,2,multi_family,1400.0
Leipzig,2017-07-01,2017,3,multi_family,1300.0
Leipzig,2017-10-01,2017,4,multi_family,1400.0
Leipzig,2018-01-01,2018,1,multi_family,1500.0
Leipzig,2018-04-01,2018,2,multi_family,1500.0
Leipzig,2018-07-01,2018,3,multi_family,1600.0
Leipzig,2018-10-01,2018,4,multi_family,1700.0
Leipzig,2019-01-01,2019,1,multi_family,1600.0
Leipzig,2019-04-01,2019,2,multi_family,1700.0
Leipzig,2019-07-01,2019,3,multi_family,1700.0
Leipzig,2019-10-01,2019,4,multi_family,1700.0
Leipzig,2020-01-01,2020,1,multi_family,1800.0
Leipzig,2020-04-01,2020,2,multi_family,1900.0
Leipzig,2020-07-01,2020,3,multi_family,2000.0
Leipzig,2020-10-01,2020,4,multi_family,2100.0
Leipzig,2021-01-01,2021,1,multi_family,2100.0
Leipzig,2021-04-01,2021,2,multi_family,2200.0
Leipzig,2021-07-01,2021,3,multi_family,2500.0
Leipzig,2021-10-01,2021,4,multi_family,2300.0
Leipzig,2022-01-01,2022,1,multi_family,2300.0
Leipzig,2022-04-01,2022,2,multi_family,2300.0
Leipzig,2022-07-01,2022,3,multi_family,2400.0
Leipzig,2022-10-01,2022,4,multi_family,1900.0
Leipzig,2023-01-01,2023,1,multi_family,1800.0
Leipzig,2023-04-01,2023,2,multi_family,2000.0
Leipzig,2023-07-01,2023,3,multi_family,1500.0
Leipzig,2023-10-01,2023,4,multi_family,1900.0
Leipzig,2024-01-01,2024,1,multi_family,1800.0
Leipzig,2024-04-01,2024,2,multi_family,1700.0
Leipzig,2024-07-01,2024,3,multi_family,1700.0
Leipzig,2024-10-01,2024,4,multi_family,1700.0
