city,year,affordability_ratio
Berlin,2022,0.2987718275523994
Berlin,2023,0.3095349742403798
Berlin,2024,0.29407230291340775
Bochum,1991,0.28649598069966614
Bochum,1992,0.266782674730259
Bochum,1993,0.22885248605824343
Bochum,1994,0.2721072515837077
Bochum,1995,0.29524259585862145
Bochum,1996,0.2672593949866455
Bochum,1997,0.2487150308841822
Bochum,1998,0.2381341921936283
Bochum,1999,0.22562332802320811
Bochum,2000,0.24012308507314428
Bochum,2001,0.20894299782331402
Bochum,2002,0.22015013560142
Bochum,2003,0.20302487469258312
Bochum,2004,0.1979752922267896
Bochum,2005,0.1761238850777963
Bochum,2006,0.17703841153748218
Bochum,2007,0.1699084199773716
Bochum,2008,0.15604849710974864
Bochum,2009,0.15814862079026365
Bochum,2010,0.16524909198956567
Bochum,2011,0.15952778700725134
Bochum,2012,0.16015520471327138
Bochum,2013,0.15889559880307283
Bochum,2014,0.17540324668633508
Bochum,2015,0.17399564088510797
Bochum,2016,0.17356381682727734
Bochum,2017,0.16805656837729063
Bochum,2018,0.15957228447918564
Bochum,2019,0.1547427175830015
Bochum,2020,0.16981669132094857
Bochum,2021,0.1672584466933486
Bochum,2022,0.19069910443370758
Bochum,2023,0.1890904057057102
Bochum,2024,0.19625013257139817
Bochum,1991,0.35811997587458255
Bochum,1992,0.33347834341282373
Bochum,1993,0.2860656075728043
Bochum,1994,0.3401340644796346
Bochum,1995,0.36905324482327684
Bochum,1996,0.33407424373330696
Bochum,1997,0.3108937886052278
Bochum,1998,0.2976677402420354
Bochum,1999,0.2820291600290102
Bochum,2000,0.3001538563414303
Bochum,2001,0.26117874727914253
Bochum,2002,0.2751876695017749
Bochum,2003,0.2537810933657289
Bochum,2004,0.247469115283487
Bochum,2005,0.22015485634724538
Bochum,2006,0.22129801442185268
Bochum,2007,0.21238552497171448
Bochum,2008,0.1950606213871858
Bochum,2009,0.19768577598782958
Bochum,2010,0.2065613649869571
Bochum,2011,0.19940973375906418
Bochum,2012,0.2001940058915893
Bochum,2013,0.19861949850384109
Bochum,2014,0.21925405835791886
Bochum,2015,0.217494551106385
Bochum,2016,0.2169547710340966
Bochum,2017,0.2100707104716133
Bochum,2018,0.19946535559898204
Bochum,2019,0.19342839697875194
Bochum,2020,0.2122708641511858
Bochum,2021,0.20907305836668585
Bochum,2022,0.23837388054213457
Bochum,2023,0.23636300713213765
Bochum,2024,0.24531266571424773
Bochum,1991,0.20499453091872394
Bochum,1992,0.19088920245936175
Bochum,1993,0.1604905791940645
Bochum,1994,0.18694984455963307
Bochum,1995,0.19864082163313024
Bochum,1996,0.18338130174628212
Bochum,1997,0.1739771734081188
Bochum,1998,0.16975476193229597
Bochum,1999,0.16384826689053333
Bochum,2000,0.1769424121955749
Bochum,2001,0.15619775941810823
Bochum,2002,0.16692686778610605
Bochum,2003,0.15448384070730553
Bochum,2004,0.15117012522556253
Bochum,2005,0.13495503763537428
Bochum,2006,0.1361284623820517
Bochum,2007,0.13379124883333704
Bochum,2008,0.12576612977815507
Bochum,2009,0.13038620574195814
Bochum,2010,0.13524017893228507
Bochum,2011,0.1295924392225818
Bochum,2012,0.12913291266008398
Bochum,2013,0.1296479789074758
Bochum,2014,0.1451856210978385
Bochum,2015,0.14051267993547836
Bochum,2016,0.15373658884503746
Bochum,2017,0.14656434512594668
Bochum,2018,0.1398333552604351
Bochum,2019,0.137863567346084
Bochum,2020,0.1371004303104178
Bochum,2021,0.14873828209117076
Bochum,2022,0.15317702737321062
Bochum,2023,0.148887765839682
Bochum,2024,0.15753549060761984
Bonn,1994,0.27682947141769215
Bonn,1995,0.27944302397085574
Bonn,1996,0.2585941298123881
Bonn,1997,0.24472440248508753
Bonn,1998,0.23039505107733885
Bonn,1999,0.22382974643866935
Bonn,2000,0.2371396932039055
Bonn,2001,0.2147361137488318
Bonn,2002,0.20565527603929884
Bonn,2003,0.18858344332293736
Bonn,2004,0.18456728088014596
Bonn,2005,0.17815637340353874
Bonn,2006,0.20094686625463345
Bonn,2007,0.19045580644813367
Bonn,2008,0.18511787231296173
Bonn,2009,0.19957052196321412
Bonn,2010,0.19399970331370395
Bonn,2011,0.19099688095714853
Bonn,2012,0.19373956321553595
Bonn,2013,0.17955450548419452
Bonn,2014,0.18482800438643848
Bonn,2015,0.1909401663442603
Bonn,2016,0.1900641659991268
Bonn,2017,0.19694375496909405
Bonn,2018,0.20538944073874837
Bonn,2019,0.21554339037251308
Bonn,2020,0.21947922852473295
Bonn,2021,0.23832845141470088
Bonn,2022,0.27884318249360157
Bonn,2023,0.2556725311080961
Bonn,2024,0.23814149886788197
Bonn,1994,0.34603683927211515
Bonn,1995,0.34930377996356965
Bonn,1996,0.32324266226548515
Bonn,1997,0.3059055031063594
Bonn,1998,0.28799381384667355
Bonn,1999,0.27978718304833666
Bonn,2000,0.2964246165048818
Bonn,2001,0.26842014218603977
Bonn,2002,0.25706909504912345
Bonn,2003,0.2357293041536717
Bonn,2004,0.23070910110018247
Bonn,2005,0.22269546675442345
Bonn,2006,0.2511835828182918
Bonn,2007,0.23806975806016709
Bonn,2008,0.2313973403912021
Bonn,2009,0.24946315245401768
Bonn,2010,0.24249962914212989
Bonn,2011,0.23874610119643563
Bonn,2012,0.2421744540194199
Bonn,2013,0.22444313185524312
Bonn,2014,0.2310350054830482
Bonn,2015,0.23867520793032532
Bonn,2016,0.2375802074989085
Bonn,2017,0.24617969371136755
Bonn,2018,0.2567368009234354
Bonn,2019,0.26942923796564133
Bonn,2020,0.2743490356559161
Bonn,2021,0.2979105642683761
Bonn,2022,0.34855397811700195
Bonn,2023,0.3195906638851201
Bonn,2024,0.29767687358485245
Bonn,1994,0.18053582179652455
Bonn,1995,0.1784632637938366
Bonn,1996,0.16842509595609345
Bonn,1997,0.16249259943603347
Bonn,1998,0.15589759864409472
Bonn,1999,0.15429140182882714
Bonn,2000,0.165870194477077
Bonn,2001,0.15237655076024006
Bonn,2002,0.14801755082831317
Bonn,2003,0.13620825820779398
Bonn,2004,0.13377524816858233
Bonn,2005,0.12958009033175769
Bonn,2006,0.14666576224726477
Bonn,2007,0.14235512104119455
Bonn,2008,0.14161802297773862
Bonn,2009,0.15618118116315913
Bonn,2010,0.1507071273459703
